SENTENCE_NAME,duration_sec,word_count
-9Kic0QsCYs_12-8-rgb_front,14.879999999999995,33
-9Kic0QsCYs_13-8-rgb_front,15.299999999999997,42
-9Kic0QsCYs_9-8-rgb_front,17.380000000000003,38
-9KqRMBAAsA_1_2-3-rgb_front,22.37,21
-9TmNCFEtDo_1-8-rgb_front,22.39,14
-9TmNCFEtDo_3-8-rgb_front,14.419999999999998,41
-9TmNCFEtDo_4-8-rgb_front,14.75,15
-9TmNCFEtDo_5-8-rgb_front,24.699999999999996,41
-9TmNCFEtDo_7-8-rgb_front,19.590000000000003,43
-9__F8XKDuE_4-8-rgb_front,16.259999999999998,32
-9_jI7kWiQY_1-8-rgb_front,20.25,50
-9umTJVGSqk_4-8-rgb_front,23.95,18
-9zB8cv_WJk_12-8-rgb_front,24.25999999999999,71
-9zB8cv_WJk_4-8-rgb_front,47.03,12
-9zB8cv_WJk_9-8-rgb_front,22.230000000000004,64
-AP1d_fHmeM_2-8-rgb_front,28.36,56
-AP1d_fHmeM_3-8-rgb_front,21.550000000000004,44
-AUIJ6-UEzM_2-8-rgb_front,25.15,63
-AUIJ6-UEzM_3-8-rgb_front,18.10000000000001,59
-AVtT8Kl-fs_20-8-rgb_front,13.850000000000009,41
-AZVqXtWGg0_2-8-rgb_front,13.650000000000002,36
-AZVqXtWGg0_22-8-rgb_front,16.780000000000015,17
-AZVqXtWGg0_8-8-rgb_front,17.35,46
-Ah1r8OnmMM_5-8-rgb_front,20.550000000000004,62
-Ah1r8OnmMM_7-8-rgb_front,18.549999999999997,87
-AhZpejVexQ_2-5-rgb_front,15.93,34
-Aiz9jYxt4g_8-8-rgb_front,13.850000000000001,41
-Ajh5HDqsi4_7-8-rgb_front,18.27,55
-B1PA__Pemg_10-8-rgb_front,14.099999999999994,46
-B1PA__Pemg_2-8-rgb_front,18.990000000000002,27
-B1PA__Pemg_3-8-rgb_front,13.889999999999997,29
-B1PA__Pemg_4-8-rgb_front,15.89,35
-B1PA__Pemg_5-8-rgb_front,15.39,46
-B1PA__Pemg_6-8-rgb_front,37.33000000000001,103
-BABPsEWA54_15-3-rgb_front,13.97999999999999,29
-BWRIFAD4_s_2-8-rgb_front,16.650000000000002,35
-BWRIFAD4_s_3-8-rgb_front,18.42,33
-BWRIFAD4_s_5-8-rgb_front,17.860000000000007,40
-BWRIFAD4_s_9-8-rgb_front,36.769999999999996,60
-BrxzwEb3E8_1-8-rgb_front,16.05,53
-BrxzwEb3E8_7-8-rgb_front,19.200000000000003,66
-Bz0BNwqAE4_8-5-rgb_front,23.680000000000007,45
-CBJ6FWZl08_2-8-rgb_front,17.959999999999997,53
-CBJ6FWZl08_4-8-rgb_front,14.93,44
-CI0wTBVlaI_14-8-rgb_front,16.200000000000003,51
-CYcSZkXFLs_4-8-rgb_front,25.29,50
-CZLAzGuTSk_6_7-8-rgb_front,32.2,76
-CiUc2Gk4v8_8-8-rgb_front,15.399999999999999,41
-DV52J2dGWQ_4-8-rgb_front,16.380000000000003,60
-EAXGeHv9U4_2-8-rgb_front,16.159999999999997,53
-EAXGeHv9U4_5-8-rgb_front,15.840000000000003,63
-EdUkSqns3U_0-3-rgb_front,18.47,30
-EdUkSqns3U_3-3-rgb_front,16.409999999999997,40
-F6vN4bOBWs_13-8-rgb_front,14.040000000000006,37
-F6vN4bOBWs_6-8-rgb_front,17.39,62
-F8wNvnNQNs_6-8-rgb_front,35.32999999999999,75
-FmyGR0GA_E_7-8-rgb_front,15.81000000000001,55
-FmyGR0GA_E_8-8-rgb_front,19.210000000000008,64
-a1HIguW14M_5-8-rgb_front,75.24,2
-a9uCz7Bo5E_11-8-rgb_front,26.25,47
-a9uCz7Bo5E_2-8-rgb_front,14.930000000000001,36
-a9uCz7Bo5E_8-8-rgb_front,14.86,33
-a9uCz7Bo5E_9-8-rgb_front,18.489999999999995,31
-aF-wabKgGs_12-8-rgb_front,20.659999999999997,26
-aF-wabKgGs_9-8-rgb_front,17.61,35
-aIcS__ed0M_3-8-rgb_front,14.450000000000003,29
-aZEs9_Vo6g_2-3-rgb_front,16.36,51
-avT5MztdU0_1-8-rgb_front,19.020000000000003,47
-b44ieHORm4_1-5-rgb_front,15.19,26
-b44ieHORm4_4-5-rgb_front,22.159999999999997,40
-b44ieHORm4_5-5-rgb_front,20.900000000000006,39
-b44ieHORm4_7-5-rgb_front,18.049999999999997,39
-b4_y6LOSx0_14-8-rgb_front,14.540000000000006,35
-bKHI_VTZ1Q_8-8-rgb_front,22.349999999999994,52
-bLfarX5JXU_12-5-rgb_front,50.10000000000001,111
-bTEtrts5ZU_13-8-rgb_front,15.230000000000004,52
-bx5X9wxho4_8-5-rgb_front,13.739999999999995,26
-c5CKp2JWHE_2-5-rgb_front,15.98,30
-c_OoOsTigw_10-5-rgb_front,16.939999999999998,44
-c_OoOsTigw_11-5-rgb_front,15.230000000000004,36
-c_OoOsTigw_4-5-rgb_front,28.33,60
-cjui5FUrLQ_0-5-rgb_front,25.44,35
-cmG4MzqyjE_20-5-rgb_front,22.780000000000015,51
-cv1gZaGtNk_3-5-rgb_front,16.9,29
-dE8T2Quw3I_1-5-rgb_front,24.09,43
-dE8T2Quw3I_11-5-rgb_front,14.629999999999995,41
-dE8T2Quw3I_2-5-rgb_front,16.099999999999998,33
-dE8T2Quw3I_4-5-rgb_front,22.6,45
-dIdfcIZVGU_3-5-rgb_front,14.849999999999994,43
-dIdfcIZVGU_6-5-rgb_front,19.980000000000004,32
-dIdfcIZVGU_7-5-rgb_front,13.650000000000006,34
-dK6mH2v-64_3-5-rgb_front,17.639999999999993,29
-dK6mH2v-64_4-5-rgb_front,26.150000000000006,51
-dSv5URTW8M_2-5-rgb_front,14.350000000000001,35
-dTqNMtTqO8_2-5-rgb_front,14.790000000000001,31
-dTqNMtTqO8_4-5-rgb_front,18.39,43
-dTqNMtTqO8_5-5-rgb_front,14.120000000000005,37
-dXU26rkB7I_13-5-rgb_front,17.540000000000006,38
-dXU26rkB7I_4-5-rgb_front,19.349999999999998,26
-dXU26rkB7I_5-5-rgb_front,23.130000000000003,47
-dyT7rtkAMk_24-5-rgb_front,22.569999999999993,45
-e28snEMnO4_4-5-rgb_front,14.68,30
-e28snEMnO4_7-5-rgb_front,16.75,19
-e28snEMnO4_8-5-rgb_front,30.379999999999995,51
-e9uexlpA4g_3-5-rgb_front,14.09,43
-e9uexlpA4g_9-5-rgb_front,18.28,61
-eJI_YOtHNE_15-5-rgb_front,21.17,9
-eKw7cELh_E_6-5-rgb_front,13.989999999999995,30
-eKw7cELh_E_9-5-rgb_front,14.08999999999999,35
-eL7lQUY2fo_11-5-rgb_front,15.659999999999997,48
-eL7lQUY2fo_7-5-rgb_front,19.28000000000001,50
-eP-kUd9hD8_0-5-rgb_front,24.16,35
-eP-kUd9hD8_11-5-rgb_front,19.32000000000002,40
-eP-kUd9hD8_14-5-rgb_front,21.080000000000013,39
-eP-kUd9hD8_16-5-rgb_front,16.619999999999976,30
-eP-kUd9hD8_5-5-rgb_front,16.040000000000006,27
-eP-kUd9hD8_6-5-rgb_front,26.25,67
-eP-kUd9hD8_7-5-rgb_front,16.11999999999999,35
-eP-kUd9hD8_9-5-rgb_front,14.919999999999987,28
-eSwgmd4XaQ_0-5-rgb_front,20.22,45
-eSwgmd4XaQ_10-5-rgb_front,14.670000000000002,21
-eVbw_nRsLI_11-5-rgb_front,14.47999999999999,24
-eVbw_nRsLI_2-5-rgb_front,22.979999999999997,53
-eVbw_nRsLI_4-5-rgb_front,14.079999999999998,37
-eXHI3iqu7g_7-5-rgb_front,14.100000000000009,33
-eaisNdrTS4_11-5-rgb_front,13.990000000000002,33
-egX2qfNmvI_1-5-rgb_front,15.110000000000001,38
-egX2qfNmvI_10-5-rgb_front,22.019999999999996,37
-euMRdZvO74_2-5-rgb_front,13.81,37
-f0h1J3POAg_9-5-rgb_front,18.700000000000003,27
-f7htdZ3Kk0_8_9-5-rgb_front,17.660000000000004,32
-f8UHZWw9Zs_0-5-rgb_front,18.79,35
-f8UHZWw9Zs_1-5-rgb_front,16.33,44
-f8UHZWw9Zs_3-5-rgb_front,18.819999999999993,41
-f8UHZWw9Zs_6-5-rgb_front,21.690000000000012,57
-fC91WQRXio_3-3-rgb_front,15.420000000000002,23
-fNgnONv_3I_13-5-rgb_front,14.349999999999994,44
-fNgnONv_3I_14-5-rgb_front,32.28999999999999,30
-fNgnONv_3I_4-5-rgb_front,14.879999999999999,41
-fOR83fBsP4_2-3-rgb_front,19.67,73
-fOR83fBsP4_3-3-rgb_front,21.569999999999997,58
-fOR83fBsP4_6-3-rgb_front,21.200000000000003,84
-fOR83fBsP4_7-3-rgb_front,15.469999999999999,45
-fPRgGA3QYY_21-5-rgb_front,25.689999999999998,33
-fSI2e1pqkY_15-5-rgb_front,14.75,18
-fyFTnt9w9Q_0-5-rgb_front,25.51,48
-fyFTnt9w9Q_10-5-rgb_front,13.709999999999994,38
-fyFTnt9w9Q_3-5-rgb_front,17.64,44
0-0kX3XoMPQ_10-3-rgb_front,33.17,66
0-4j8fghNOE_1-5-rgb_front,25.75,20
0-4j8fghNOE_4-5-rgb_front,14.07,39
0-4j8fghNOE_7-5-rgb_front,13.719999999999999,44
0-CH0nKReGk_5-5-rgb_front,16.96,29
0-I67scsfIE_4-5-rgb_front,14.459999999999997,43
0-QttpoWp_8_1-5-rgb_front,28.33,49
0-QttpoWp_8_2-5-rgb_front,19.990000000000002,47
0-QttpoWp_8_3-5-rgb_front,19.959999999999994,47
0-QttpoWp_8_4-5-rgb_front,13.939999999999998,34
0-bR2rq-qps_16-5-rgb_front,14.759999999999991,26
0-n5YbN2IZA_1-5-rgb_front,14.48,44
0-n5YbN2IZA_14-5-rgb_front,20.790000000000006,24
0-n5YbN2IZA_2-5-rgb_front,15.580000000000002,37
0-n5YbN2IZA_5-5-rgb_front,13.880000000000003,42
0-vrO9sZ5ow_11-5-rgb_front,17.08999999999999,34
0-vrO9sZ5ow_6-5-rgb_front,20.810000000000002,38
0-wLoko5zNw_1-5-rgb_front,14.61,21
0-wLoko5zNw_2-5-rgb_front,25.29,42
0-wLoko5zNw_3-5-rgb_front,14.04,27
0-wLoko5zNw_4-5-rgb_front,14.68,32
0-wLoko5zNw_5-5-rgb_front,18.67,31
0-wLoko5zNw_8-5-rgb_front,23.159999999999997,35
0-zewtxhuR8_6-5-rgb_front,18.139999999999997,36
001evy9D-mw_1-5-rgb_front,25.259999999999998,27
001evy9D-mw_9-5-rgb_front,26.620000000000005,33
002pHlZGEQ8_23-5-rgb_front,14.519999999999996,26
003D1CHLnQs_1-5-rgb_front,21.599999999999998,35
003D1CHLnQs_8-5-rgb_front,30.17,50
005j20-PoLw_1-5-rgb_front,14.85,19
005j20-PoLw_5-5-rgb_front,18.07,36
005j20-PoLw_6_7-5-rgb_front,34.400000000000006,38
005j20-PoLw_9-5-rgb_front,29.409999999999997,29
006DXpJ9erw_2-5-rgb_front,23.72,61
006DXpJ9erw_5-5-rgb_front,18.89,40
006LlgDKKGM_0-5-rgb_front,14.5,26
006LlgDKKGM_2-5-rgb_front,32.0,63
006LlgDKKGM_3-5-rgb_front,17.300000000000004,36
006LlgDKKGM_4-5-rgb_front,21.83,42
00Cal635Wno_11-5-rgb_front,16.83,39
00Cal635Wno_13-5-rgb_front,14.36,42
00DKFksyVnQ_11_12_13-5-rgb_front,21.059999999999988,31
00Fc7cZX1gM_15_16-5-rgb_front,15.149999999999991,49
00T6xK82A7k_15-5-rgb_front,20.569999999999993,24
00T6xK82A7k_2-5-rgb_front,15.23,26
00T6xK82A7k_20-5-rgb_front,29.50999999999999,20
00T6xK82A7k_8-5-rgb_front,14.409999999999997,33
00YBzfWomz8_10-5-rgb_front,18.53,20
00YBzfWomz8_2-5-rgb_front,25.85,35
00kppw3aqus_11-3-rgb_front,21.060000000000002,46
00kppw3aqus_13-3-rgb_front,26.94999999999999,55
00kppw3aqus_4-3-rgb_front,26.330000000000005,46
00kppw3aqus_9-3-rgb_front,17.189999999999998,44
00m1mQFF5zo_8-3-rgb_front,14.079999999999998,27
00xgNW3M4-4_11_12-3-rgb_front,28.840000000000003,57
01Dnm-s8rNI_3-3-rgb_front,16.46,39
01Dnm-s8rNI_6-3-rgb_front,13.699999999999996,36
01KR04fE7Fw_0-3-rgb_front,15.5,1
01KR04fE7Fw_5-3-rgb_front,19.11,40
01j1UveqztE_14-3-rgb_front,20.620000000000005,87
01j1UveqztE_4-3-rgb_front,19.709999999999997,61
01okYWMvD-0_4-3-rgb_front,16.669999999999998,31
01okYWMvD-0_5-3-rgb_front,13.79,26
025gAKRCIKY_9-3-rgb_front,15.049999999999997,50
02CpakICRL4_1-8-rgb_front,18.38,21
02CpakICRL4_5-8-rgb_front,20.64,32
02WRxAwx-Bo_1-8-rgb_front,13.799999999999999,15
038vE9JsU9I_5-8-rgb_front,19.139999999999997,43
038vE9JsU9I_6-8-rgb_front,14.54,21
03EzcoSP2pc_5-8-rgb_front,22.599999999999998,62
03WUE9zzQY4_14-8-rgb_front,14.189999999999998,42
03lzv6OzJhE_8-8-rgb_front,13.689999999999998,53
04DtdCu2kfg_12-5-rgb_front,14.57,38
04DtdCu2kfg_13-5-rgb_front,15.279999999999987,48
04hnjLKHh2g_1-5-rgb_front,18.11,28
04hnjLKHh2g_7-5-rgb_front,17.260000000000005,32
05LWN7tIdEo_0-5-rgb_front,19.580000000000002,38
05LWN7tIdEo_1-5-rgb_front,25.51,53
05gjcxakphc_1-5-rgb_front,16.61,15
05gjcxakphc_8-5-rgb_front,23.569999999999993,27
05snMPwCV98_0-5-rgb_front,14.96,34
05snMPwCV98_2_3-5-rgb_front,21.000000000000004,47
05svBr3FJD4_1-5-rgb_front,123.55,195
06S7xXXHWIs_0-5-rgb_front,14.12,31
06Yvm4X81WI_14-5-rgb_front,15.689999999999998,42
06Yvm4X81WI_8-5-rgb_front,13.630000000000003,23
06bQ_DxQGJU_0-5-rgb_front,15.079999999999998,39
06bQ_DxQGJU_2-5-rgb_front,14.010000000000002,40
06bQ_DxQGJU_3-5-rgb_front,22.799999999999997,69
06bQ_DxQGJU_8-5-rgb_front,37.18000000000001,74
06d7cIO6KsA_6-5-rgb_front,28.950000000000003,65
06jk1stVwMI_22-5-rgb_front,20.61,30
075s9DECj2k_2-5-rgb_front,17.189999999999998,37
075s9DECj2k_5-5-rgb_front,17.560000000000002,30
075s9DECj2k_9-5-rgb_front,14.14,35
077IIb5uuCs_11-5-rgb_front,13.810000000000002,22
077IIb5uuCs_3-5-rgb_front,14.52,43
077rQK39ycg_17-5-rgb_front,19.22,23
077rQK39ycg_8-5-rgb_front,14.899999999999999,34
079tjgCukM4_7-5-rgb_front,13.830000000000005,30
07EGkSiMsL0_18-5-rgb_front,19.86,32
07EGkSiMsL0_7-5-rgb_front,23.26,56
07HhpnroTXs_4-5-rgb_front,19.380000000000003,41
07U8pEf63Pw_11-5-rgb_front,13.870000000000005,21
07ViW5BdEsw_10-1-rgb_front,18.369999999999997,40
07ViW5BdEsw_16_17-1-rgb_front,26.879999999999995,68
07ViW5BdEsw_4-1-rgb_front,14.27,24
07n9gNTlVdI_10-5-rgb_front,15.129999999999995,20
07n9gNTlVdI_13-5-rgb_front,19.440000000000012,27
07n9gNTlVdI_16-5-rgb_front,20.289999999999992,32
07n9gNTlVdI_4_5-5-rgb_front,18.93,30
08JotxFsA4Y_10-5-rgb_front,22.159999999999997,53
08JotxFsA4Y_2-5-rgb_front,17.300000000000004,32
08JotxFsA4Y_3-5-rgb_front,30.720000000000006,63
08JotxFsA4Y_6-5-rgb_front,31.38000000000001,44
08JotxFsA4Y_7-5-rgb_front,24.25,49
08PDyCn-pxI_4-5-rgb_front,15.189999999999998,46
08UdcMPnTyU_2-5-rgb_front,14.109999999999996,29
08UdcMPnTyU_3-5-rgb_front,28.229999999999997,70
08hX7LrGPZQ_0-5-rgb_front,13.74,28
08hX7LrGPZQ_10-5-rgb_front,34.58,18
08hX7LrGPZQ_4-5-rgb_front,17.6,24
08hX7LrGPZQ_7-5-rgb_front,13.870000000000005,19
08hX7LrGPZQ_9-5-rgb_front,16.72999999999999,15
08nsvHZLNfE_14-5-rgb_front,17.5,28
08nsvHZLNfE_29_30_31-5-rgb_front,14.830000000000013,22
08nsvHZLNfE_34-5-rgb_front,16.54000000000002,32
08nsvHZLNfE_4-5-rgb_front,13.760000000000002,28
08nsvHZLNfE_8-5-rgb_front,19.239999999999995,34
097l3R1JCFQ_4-5-rgb_front,14.48,20
09B_3NBFoM8_11-5-rgb_front,21.86,55
09B_3NBFoM8_14-5-rgb_front,13.810000000000002,41
09B_3NBFoM8_5-5-rgb_front,14.39,34
09PTYSJ3dmA_2-8-rgb_front,14.130000000000003,57
09PTYSJ3dmA_5-8-rgb_front,16.169999999999995,75
09wc1lfk_P4_6-8-rgb_front,13.71,35
0ACeI3_jN3k_0_1_2_3-8-rgb_front,15.76,38
0ACeI3_jN3k_16-8-rgb_front,15.339999999999996,40
0AhtD4UPpJQ_10-5-rgb_front,13.650000000000006,23
0AhtD4UPpJQ_6-5-rgb_front,15.939999999999998,35
0C6TSfqie_Y_1-8-rgb_front,15.100000000000001,58
0C6TSfqie_Y_2-8-rgb_front,13.89,49
0C6TSfqie_Y_4-8-rgb_front,17.96,53
0CGoYyy61p8_1-8-rgb_front,14.09,38
0CSAuZM2jAU_2-5-rgb_front,14.419999999999998,29
0CSAuZM2jAU_3-5-rgb_front,17.840000000000003,42
0CSAuZM2jAU_5-5-rgb_front,20.619999999999997,38
0CX_8jyojDc_12-8-rgb_front,80.47,49
0C_NjyLtHwc_33-8-rgb_front,15.709999999999994,49
0Ca0Mc1SqpA_10-8-rgb_front,17.689999999999998,40
0CecLZXqzZ4_1-8-rgb_front,17.68,26
0Dgty_NNa48_12-5-rgb_front,15.030000000000001,27
0DhJ9bK49RM_11-8-rgb_front,15.180000000000007,35
0DhJ9bK49RM_7-8-rgb_front,14.509999999999998,23
0E4mKYwAhOs_7-8-rgb_front,14.18,14
0EBzUNzDv9A_4-8-rgb_front,30.00999999999999,86
0EVlXAX_-vw_11-11-rgb_front,22.08999999999999,51
0EVlXAX_-vw_9-11-rgb_front,15.839999999999996,36
0EW2ql96Ksc_4-8-rgb_front,18.479999999999997,39
0EZaw5V-LfU_1-11-rgb_front,15.68,27
0EZaw5V-LfU_4-11-rgb_front,21.770000000000003,46
0EZaw5V-LfU_5-11-rgb_front,15.32,26
0E_ELI0D4nA_1-8-rgb_front,17.9,22
0E_ELI0D4nA_4-8-rgb_front,16.83,31
0E_ELI0D4nA_7_8-8-rgb_front,23.11999999999999,66
0EhQlUjX9Q8_12-3-rgb_front,15.529999999999987,36
0Esq_TAc-1Y_5-5-rgb_front,14.61,10
0Fqav67TDEw_1-11-rgb_front,18.810000000000002,23
0Fqav67TDEw_2-11-rgb_front,18.03,31
0Fqav67TDEw_3-11-rgb_front,22.430000000000007,37
0Fqav67TDEw_5-11-rgb_front,20.679999999999993,36
0Fqav67TDEw_6-11-rgb_front,21.760000000000005,32
0FrdEk0KBzg_27-1-rgb_front,14.099999999999994,35
0FrdEk0KBzg_8-1-rgb_front,22.339999999999996,65
0FrdEk0KBzg_9-1-rgb_front,20.189999999999998,55
0Fs8a5vglXc_5-8-rgb_front,18.990000000000002,39
0Fs8a5vglXc_6-8-rgb_front,17.4,26
0Fs8a5vglXc_8-8-rgb_front,36.83,13
0Ft9bREx_G0_10-8-rgb_front,14.27000000000001,15
0Ft9bREx_G0_3-8-rgb_front,24.990000000000002,31
0Ft9bREx_G0_5-8-rgb_front,19.28,22
0Ft9bREx_G0_6-8-rgb_front,21.239999999999995,29
0G41FMDf9bY_1-11-rgb_front,15.459999999999999,16
0G41FMDf9bY_4-11-rgb_front,22.39,37
0G41FMDf9bY_5-11-rgb_front,24.10000000000001,47
0G41FMDf9bY_7-11-rgb_front,27.87999999999998,46
0GJk5oID0PA_12_13-3-rgb_front,21.67,56
0GLi2UAP2CY_11-8-rgb_front,17.980000000000004,55
0GLi2UAP2CY_13-8-rgb_front,15.16000000000001,46
0GLi2UAP2CY_1_2_3_4-8-rgb_front,43.22,59
0GLi2UAP2CY_7-8-rgb_front,19.590000000000003,36
0GwSyviALiU_0-11-rgb_front,27.3,35
0GwSyviALiU_3-11-rgb_front,14.549999999999997,16
0GwSyviALiU_8-11-rgb_front,18.83,28
0Gyur-C_KEo_2-5-rgb_front,21.109999999999996,50
0Gyur-C_KEo_5-5-rgb_front,19.0,39
0H0_rY2_6wQ_1-5-rgb_front,28.46,41
0H0_rY2_6wQ_4-5-rgb_front,22.39,44
0H0_rY2_6wQ_6-5-rgb_front,25.5,46
0H0_rY2_6wQ_7-5-rgb_front,17.120000000000005,46
0H0_rY2_6wQ_8-5-rgb_front,21.720000000000013,38
0H0_rY2_6wQ_9-5-rgb_front,14.310000000000002,24
0H60j0VxTaE_0-5-rgb_front,14.780000000000001,39
0H60j0VxTaE_2-5-rgb_front,20.8,43
0H60j0VxTaE_24-5-rgb_front,41.44,8
0HMTm0ljVl8_15-5-rgb_front,16.129999999999995,19
0HMTm0ljVl8_3-5-rgb_front,18.499999999999996,38
0HMTm0ljVl8_6-5-rgb_front,13.68,42
0HObK-sd2ds_11-5-rgb_front,19.779999999999987,44
0HObK-sd2ds_13-5-rgb_front,25.640000000000015,56
0HObK-sd2ds_17-5-rgb_front,32.860000000000014,79
0HObK-sd2ds_7-5-rgb_front,23.520000000000003,56
0HObK-sd2ds_8_9-5-rgb_front,40.93000000000001,97
0HPNKFjr1KQ_2-5-rgb_front,17.400000000000002,51
0HR9yZVt2F4_6_7-5-rgb_front,25.78000000000001,43
0HR9yZVt2F4_8-5-rgb_front,13.710000000000008,18
0HW3SuQbV7g_0_2-5-rgb_front,16.11,25
0HW3SuQbV7g_13_14_15-5-rgb_front,15.64,32
0HW3SuQbV7g_16_17-5-rgb_front,15.88000000000001,24
0HW3SuQbV7g_18_19_20-5-rgb_front,15.009999999999991,37
0HW3SuQbV7g_23_24-5-rgb_front,20.060000000000002,49
0HW3SuQbV7g_25-5-rgb_front,16.80000000000001,32
0HW3SuQbV7g_3_4-5-rgb_front,16.8,45
0HW3SuQbV7g_5-5-rgb_front,14.939999999999998,31
0HfN3Ts0FxQ_10_11_12-5-rgb_front,14.670000000000002,38
0HfN3Ts0FxQ_14-5-rgb_front,24.74000000000001,18
0HfN3Ts0FxQ_15-5-rgb_front,18.86999999999999,17
0HjhaTfGAdE_12-5-rgb_front,25.17,24
0HjhaTfGAdE_13-5-rgb_front,14.109999999999985,28
0HjhaTfGAdE_5-5-rgb_front,17.66,34
0HjhaTfGAdE_7-5-rgb_front,14.760000000000005,26
0HrO1O6B2dg_4-5-rgb_front,19.020000000000003,41
0HrO1O6B2dg_5-5-rgb_front,13.839999999999996,30
