SENTENCE_NAME,duration_sec,word_count
00DKFksyVnQ_4-5-rgb_front,1.2800000000000011,2
00Fc7cZX1gM_5-5-rgb_front,1.240000000000002,3
00YBzfWomz8_11-5-rgb_front,1.019999999999996,2
00YBzfWomz8_5-5-rgb_front,1.1000000000000014,3
00YBzfWomz8_7-5-rgb_front,1.259999999999998,7
00m1mQFF5zo_7-3-rgb_front,1.1199999999999974,3
00m1mQFF5zo_9-3-rgb_front,1.1899999999999977,2
01G_nWgaYAQ_10-3-rgb_front,0.010000000000005116,13
01j1UveqztE_11-3-rgb_front,1.230000000000004,6
01j1UveqztE_3-3-rgb_front,0.5,4
01m9yM04RwY_11-3-rgb_front,0.8799999999999955,4
01m9yM04RwY_13-3-rgb_front,0.7199999999999989,2
01m9yM04RwY_14-3-rgb_front,0.769999999999996,4
01m9yM04RwY_16-3-rgb_front,1.1599999999999966,3
01m9yM04RwY_17-3-rgb_front,0.9100000000000108,3
01m9yM04RwY_19-3-rgb_front,1.0200000000000102,2
01m9yM04RwY_4-3-rgb_front,0.8400000000000034,3
01ucR6XreJw_12-5-rgb_front,0.9399999999999977,6
025gAKRCIKY_12-3-rgb_front,1.1700000000000017,4
02LnULLXds4_0-8-rgb_front,0.91,3
02LnULLXds4_21-8-rgb_front,1.1599999999999966,7
02LnULLXds4_7-8-rgb_front,1.0,4
02LnULLXds4_8-8-rgb_front,1.2899999999999991,3
02WRxAwx-Bo_19-8-rgb_front,0.9300000000000068,4
02WRxAwx-Bo_3-8-rgb_front,0.9499999999999993,3
02WRxAwx-Bo_9-8-rgb_front,0.9699999999999989,2
02aFykvwx6M_18-8-rgb_front,0.6400000000000006,8
02aFykvwx6M_5-8-rgb_front,1.2100000000000009,9
02yXvi1VmPI_0-8-rgb_front,0.41999999999999993,1
032PDxai5GE_11-8-rgb_front,1.1299999999999955,3
032PDxai5GE_15-8-rgb_front,1.2399999999999949,4
032PDxai5GE_16-8-rgb_front,1.0499999999999972,4
032PDxai5GE_5-8-rgb_front,0.9100000000000001,6
032PDxai5GE_8-8-rgb_front,1.1700000000000017,4
03SgrpiJkSw_0-8-rgb_front,0.19,1
03SgrpiJkSw_1-8-rgb_front,0.97,5
03SgrpiJkSw_3-8-rgb_front,1.0600000000000005,5
03SgrpiJkSw_6-8-rgb_front,0.9100000000000001,3
03WUE9zzQY4_7-8-rgb_front,0.9399999999999977,4
03WUE9zzQY4_8-8-rgb_front,0.4599999999999973,1
03jABW2MKkk_12-8-rgb_front,1.1700000000000017,1
03jABW2MKkk_7-8-rgb_front,1.1099999999999994,6
03xD5BhCG94_1-8-rgb_front,1.1700000000000017,4
03xD5BhCG94_12-8-rgb_front,0.6199999999999974,1
03xD5BhCG94_15-8-rgb_front,1.1299999999999955,4
03xD5BhCG94_16-8-rgb_front,0.8299999999999983,1
03xD5BhCG94_17-8-rgb_front,0.2600000000000051,1
03xD5BhCG94_18-8-rgb_front,0.8299999999999983,1
03xD5BhCG94_20-8-rgb_front,0.5599999999999881,1
03xD5BhCG94_21-8-rgb_front,0.480000000000004,1
03xD5BhCG94_22-8-rgb_front,1.0600000000000023,1
03xD5BhCG94_23-8-rgb_front,0.21999999999999886,1
03xD5BhCG94_24-8-rgb_front,1.1099999999999994,1
05gjcxakphc_6-5-rgb_front,1.1000000000000014,4
05pLyheXjeo_19-5-rgb_front,0.8100000000000023,4
06St8W_JHok_21-5-rgb_front,0.9500000000000028,5
06St8W_JHok_25-5-rgb_front,0.5900000000000034,4
06jk1stVwMI_12-5-rgb_front,0.7899999999999991,4
06jk1stVwMI_17-5-rgb_front,0.44999999999999574,1
06jk1stVwMI_24-5-rgb_front,0.8599999999999994,1
06jk1stVwMI_26-5-rgb_front,0.960000000000008,1
06jk1stVwMI_4-5-rgb_front,1.200000000000001,3
077IIb5uuCs_4-5-rgb_front,0.9599999999999973,6
077rQK39ycg_21-5-rgb_front,0.3699999999999761,1
07EGkSiMsL0_10-5-rgb_front,1.0600000000000023,3
07EGkSiMsL0_14-5-rgb_front,1.1800000000000068,3
07U8pEf63Pw_13-5-rgb_front,1.2100000000000009,5
07U8pEf63Pw_2-5-rgb_front,0.9100000000000001,3
07mFG9turoU_10-5-rgb_front,0.259999999999998,1
07mFG9turoU_28-5-rgb_front,0.28000000000000114,1
07mFG9turoU_29-5-rgb_front,0.23999999999999488,1
07mFG9turoU_30-5-rgb_front,0.5600000000000023,2
07mFG9turoU_32-5-rgb_front,1.1600000000000108,1
07mFG9turoU_35-5-rgb_front,0.21999999999999886,1
07mFG9turoU_36-5-rgb_front,0.14999999999999147,1
07mFG9turoU_38-5-rgb_front,0.5700000000000074,1
07mFG9turoU_42-5-rgb_front,1.2800000000000011,9
07n9gNTlVdI_0-5-rgb_front,0.7,3
09B_3NBFoM8_7-5-rgb_front,1.1300000000000026,3
09GN-XezUJg_4-8-rgb_front,1.1699999999999982,4
09GN-XezUJg_5-8-rgb_front,1.2899999999999991,4
09KiqMdCSKc_16-8-rgb_front,0.010000000000005116,5
09KiqMdCSKc_2-8-rgb_front,0.08000000000000007,7
09cQe0gC2-0_12-8-rgb_front,0.9299999999999997,5
09cQe0gC2-0_9-8-rgb_front,0.7899999999999991,5
09pImpqIfaU_0-8-rgb_front,0.3,1
09wc1lfk_P4_0-8-rgb_front,0.4999999999999999,1
0ACeI3_jN3k_12-8-rgb_front,1.2999999999999972,10
0ACeI3_jN3k_13-8-rgb_front,1.0499999999999972,3
0AL_w4FP-vA_3-8-rgb_front,0.16999999999999993,1
0C16xFUBT3c_6-3-rgb_front,1.1600000000000001,4
0C9R7XjhUuo_0-8-rgb_front,1.28,6
0C9R7XjhUuo_4-8-rgb_front,1.2800000000000011,4
0CAt2QlIcco_11-8-rgb_front,1.2899999999999991,3
0CAt2QlIcco_3-8-rgb_front,0.6899999999999995,11
0CAt2QlIcco_8-8-rgb_front,1.0400000000000027,4
0CGoYyy61p8_11-8-rgb_front,1.2899999999999991,7
0CGoYyy61p8_20-8-rgb_front,0.4000000000000057,2
0CGoYyy61p8_23-8-rgb_front,0.28000000000000114,2
0CGoYyy61p8_5-8-rgb_front,1.0600000000000023,4
0CGoYyy61p8_6-8-rgb_front,0.509999999999998,3
0CGoYyy61p8_7-8-rgb_front,1.0,3
0CGoYyy61p8_8-8-rgb_front,1.2399999999999949,9
0C_NjyLtHwc_11-8-rgb_front,0.6099999999999994,4
0C_NjyLtHwc_13-8-rgb_front,0.9400000000000048,4
0C_NjyLtHwc_14-8-rgb_front,1.25,4
0C_NjyLtHwc_15-8-rgb_front,0.7299999999999969,4
0C_NjyLtHwc_16-8-rgb_front,0.6299999999999955,3
0C_NjyLtHwc_17-8-rgb_front,1.1999999999999957,3
0C_NjyLtHwc_18-8-rgb_front,0.779999999999994,3
0C_NjyLtHwc_19-8-rgb_front,1.0399999999999991,4
0C_NjyLtHwc_22-8-rgb_front,0.7299999999999969,6
0C_NjyLtHwc_30-8-rgb_front,0.8100000000000023,3
0C_NjyLtHwc_32-8-rgb_front,0.45000000000000284,4
0C_NjyLtHwc_39-8-rgb_front,1.259999999999991,7
0C_NjyLtHwc_41-8-rgb_front,0.539999999999992,3
0C_NjyLtHwc_46-8-rgb_front,0.8599999999999852,5
0C_NjyLtHwc_49-8-rgb_front,0.7400000000000091,3
0C_NjyLtHwc_51-8-rgb_front,0.8800000000000239,3
0C_NjyLtHwc_53-8-rgb_front,1.0800000000000125,8
0C_NjyLtHwc_56-8-rgb_front,0.9499999999999886,3
0C_NjyLtHwc_57-8-rgb_front,0.8100000000000023,9
0C_NjyLtHwc_73-8-rgb_front,0.4099999999999966,1
0C_NjyLtHwc_74-8-rgb_front,0.5900000000000034,3
0C_NjyLtHwc_9-8-rgb_front,0.8599999999999994,3
0CrEEBjBSTM_5-3-rgb_front,1.1199999999999974,6
0DR03wVvqTI_15-8-rgb_front,1.1600000000000037,6
0DR03wVvqTI_18-8-rgb_front,0.7800000000000011,21
0DR03wVvqTI_6-8-rgb_front,0.7399999999999984,7
0DU7wWLK-QU_0-8-rgb_front,0.12,1
0DU7wWLK-QU_10-8-rgb_front,0.8500000000000014,4
0DU7wWLK-QU_5-8-rgb_front,0.8200000000000003,3
0Dqrsiqf4pY_0-8-rgb_front,1.22,4
0Dqrsiqf4pY_3-8-rgb_front,0.7099999999999991,2
0E4mKYwAhOs_0-8-rgb_front,0.14,1
0E4mKYwAhOs_3-8-rgb_front,0.28000000000000114,1
0EXgSf1yN-0_10-8-rgb_front,1.2800000000000011,13
0EjXICFqrKo_13-8-rgb_front,1.25,3
0EjXICFqrKo_14-8-rgb_front,0.7599999999999909,2
0EjXICFqrKo_15-8-rgb_front,1.269999999999996,2
0EjXICFqrKo_18-8-rgb_front,0.769999999999996,2
0EjXICFqrKo_21-8-rgb_front,0.5300000000000011,1
0EjXICFqrKo_22-8-rgb_front,0.5300000000000011,2
0EjXICFqrKo_25-8-rgb_front,0.29999999999999716,1
0EjXICFqrKo_27-8-rgb_front,0.8900000000000006,4
0EjXICFqrKo_30-8-rgb_front,0.5300000000000011,1
0EjXICFqrKo_32-8-rgb_front,0.6200000000000045,6
0EjXICFqrKo_34-8-rgb_front,1.0700000000000074,3
0EjXICFqrKo_37-8-rgb_front,0.6799999999999926,2
0EjXICFqrKo_4-8-rgb_front,0.30999999999999517,3
0EjXICFqrKo_8-8-rgb_front,1.2999999999999972,5
0Fdg59G2-SI_14-2-rgb_front,0.4100000000000037,7
0Fdg59G2-SI_2-2-rgb_front,0.8399999999999999,18
0Fdg59G2-SI_7-2-rgb_front,1.0599999999999987,3
0Fdg59G2-SI_8-2-rgb_front,0.5499999999999972,5
0FrdEk0KBzg_16-1-rgb_front,0.710000000000008,5
0GJk5oID0PA_20-3-rgb_front,1.0599999999999739,6
0HMTm0ljVl8_0-5-rgb_front,0.9600000000000001,3
0IsoobG67PY_0-5-rgb_front,0.5599999999999999,1
0J3KAGixLRo_0-5-rgb_front,0.48000000000000004,4
0J3KAGixLRo_7-5-rgb_front,0.4399999999999977,2
0JH35Eyysww_10-5-rgb_front,1.2600000000000051,2
0JLA3FdXedM_7-5-rgb_front,1.2000000000000028,2
0JZYw74996E_8-5-rgb_front,1.2199999999999989,4
0Klw2OYcfoE_6-5-rgb_front,0.13000000000000256,1
0KpJxzHyTUo_0-5-rgb_front,0.21999999999999986,1
0oHN9y80NME_1-5-rgb_front,0.8999999999999986,3
0pCWadlP-9Q_4-8-rgb_front,1.0,10
0plX1nykYwE_4-5-rgb_front,1.1900000000000013,3
0psMj0gsJjs_10-5-rgb_front,0.9799999999999898,3
0psMj0gsJjs_11-5-rgb_front,0.5300000000000011,2
0psMj0gsJjs_15-5-rgb_front,1.1500000000000057,3
0psMj0gsJjs_16-5-rgb_front,0.23000000000000398,5
0psMj0gsJjs_17-5-rgb_front,0.6800000000000068,6
0psMj0gsJjs_18-5-rgb_front,0.6899999999999977,2
0psMj0gsJjs_21-5-rgb_front,0.75,3
0psMj0gsJjs_26-5-rgb_front,0.7200000000000131,2
0psMj0gsJjs_28-5-rgb_front,0.8599999999999994,2
0psMj0gsJjs_30-5-rgb_front,0.6400000000000006,2
0psMj0gsJjs_8-5-rgb_front,1.2000000000000028,4
0qYzADqK-Z4_4-8-rgb_front,1.1499999999999986,5
0rXxoOBskMk_10-5-rgb_front,0.9899999999999949,1
0rXxoOBskMk_4-5-rgb_front,0.7600000000000051,15
0rXxoOBskMk_7-5-rgb_front,0.7600000000000051,1
0rsdwK7sHjE_0-5-rgb_front,0.3400000000000001,1
0sIZINMi6jM_3-8-rgb_front,0.8999999999999986,4
0sIZINMi6jM_8-8-rgb_front,1.1300000000000097,5
0sY5frjH9nw_4-8-rgb_front,1.0899999999999999,6
0sY5frjH9nw_9-8-rgb_front,0.9299999999999997,9
0sff0qsiAbw_18-8-rgb_front,1.0600000000000023,3
0sff0qsiAbw_4-8-rgb_front,1.2699999999999996,5
0syI-83QSVM_0-8-rgb_front,0.68,1
0syI-83QSVM_6-8-rgb_front,0.9100000000000037,3
0t4O9jMywAo_1-11-rgb_front,0.9699999999999989,6
0t4O9jMywAo_4-11-rgb_front,1.1900000000000013,5
0tKYBKBXuv0_0-8-rgb_front,0.76,3
0ta2ddEzBA0_6-8-rgb_front,0.3100000000000023,1
0tbZoN0v4OE_27-8-rgb_front,0.710000000000008,3
0tbwqARWKw8_14-4-rgb_front,0.269999999999996,1
0tbwqARWKw8_7-4-rgb_front,0.240000000000002,1
0txiLtDYAZk_0-11-rgb_front,0.6099999999999999,1
0uCaKKqoPSk_1-8-rgb_front,1.17,11
0v5btE6B2xQ_11-8-rgb_front,1.1900000000000048,2
0v5btE6B2xQ_13-8-rgb_front,1.2399999999999949,5
0v9VjQEbbl8_2-8-rgb_front,0.5100000000000016,7
0v9VjQEbbl8_3-8-rgb_front,0.8300000000000001,7
0vHattAvsqk_0-8-rgb_front,1.04,5
0vHattAvsqk_13-8-rgb_front,1.1300000000000026,8
0vHattAvsqk_16-8-rgb_front,0.9200000000000017,5
0vHattAvsqk_17-8-rgb_front,0.730000000000004,5
0vHattAvsqk_18-8-rgb_front,1.25,7
0vHattAvsqk_3-8-rgb_front,1.290000000000001,7
0vHattAvsqk_7-8-rgb_front,1.2200000000000024,2
0vHattAvsqk_8-8-rgb_front,0.9299999999999997,2
0veHGYSKaDc_18-8-rgb_front,0.6600000000000037,1
0veHGYSKaDc_22-8-rgb_front,1.1599999999999966,6
0veHGYSKaDc_25-8-rgb_front,1.0999999999999943,2
0veHGYSKaDc_8-8-rgb_front,0.28999999999999915,1
0vygqtVIP-s_11-8-rgb_front,0.4299999999999926,1
0vygqtVIP-s_12-8-rgb_front,0.6200000000000045,2
0vygqtVIP-s_5-8-rgb_front,0.6099999999999994,10
0vygqtVIP-s_6-8-rgb_front,0.6099999999999994,1
0w4x3Eb0Tvs_8-8-rgb_front,1.1099999999999994,3
0wPJGhjnX-s_0-8-rgb_front,0.25,1
0wf7V55xjvQ_19-8-rgb_front,0.9300000000000068,3
0wxWnnaOhbM_3-5-rgb_front,1.1799999999999997,6
0xkcq_PvKLI_11-5-rgb_front,0.8799999999999955,3
0xxbsy0Ek9I_15-5-rgb_front,1.0,5
0xxbsy0Ek9I_27-5-rgb_front,1.0400000000000063,6
0xxbsy0Ek9I_3-5-rgb_front,0.620000000000001,1
0xxbsy0Ek9I_4-5-rgb_front,1.2600000000000016,4
0xxbsy0Ek9I_5-5-rgb_front,1.0300000000000011,3
0yIzZP0UGdw_17-8-rgb_front,0.5,1
0ybfW9vFAZ4_20-5-rgb_front,0.410000000000025,18
0yuQhcAGSbs_0-5-rgb_front,0.57,1
0z-gCDC8oOw_29-8-rgb_front,0.5699999999999932,2
0z-gCDC8oOw_30-8-rgb_front,1.1899999999999977,10
0z-gCDC8oOw_35-8-rgb_front,1.1299999999999955,4
0zzQqETJdi8_11-5-rgb_front,0.4399999999999977,1
0zzQqETJdi8_12-5-rgb_front,0.4099999999999966,7
0zzQqETJdi8_13-5-rgb_front,0.8500000000000014,1
0zzQqETJdi8_14-5-rgb_front,0.9099999999999966,2
0zzQqETJdi8_16-5-rgb_front,0.8799999999999955,1
0zzQqETJdi8_17-5-rgb_front,0.37999999999999545,1
0zzQqETJdi8_18-5-rgb_front,0.21000000000000085,1
0zzQqETJdi8_19-5-rgb_front,0.6199999999999974,1
0zzQqETJdi8_20-5-rgb_front,0.3299999999999983,2
0zzQqETJdi8_21-5-rgb_front,0.269999999999996,1
1-2UTIfxWao_15-5-rgb_front,0.8299999999999841,3
1-VX310yQTw_0-1-rgb_front,0.32000000000000006,1
1-VX310yQTw_13-1-rgb_front,0.36000000000000654,2
1-VX310yQTw_14-1-rgb_front,0.9500000000000028,6
1-VX310yQTw_25-1-rgb_front,1.289999999999992,4
1-VX310yQTw_36-1-rgb_front,0.6899999999999977,3
1-VX310yQTw_38-1-rgb_front,1.0199999999999818,5
1-VX310yQTw_40-1-rgb_front,0.6799999999999784,3
1-VX310yQTw_5-1-rgb_front,0.7000000000000011,4
1-iy8qmP4l0_11-5-rgb_front,0.7000000000000028,3
1-iy8qmP4l0_18-5-rgb_front,1.0699999999999932,6
1-iy8qmP4l0_19-5-rgb_front,0.8599999999999994,4
1-iy8qmP4l0_21-5-rgb_front,0.5900000000000034,1
1-iy8qmP4l0_3-5-rgb_front,0.1999999999999993,2
1-iy8qmP4l0_5-5-rgb_front,0.7799999999999976,3
10SU1bmcfAw_20-5-rgb_front,1.1400000000000148,2
10d1oeViKYw_26-5-rgb_front,0.15000000000000568,1
10mCoCsahVo_8-8-rgb_front,1.1400000000000006,6
10om04b2LIw_16-8-rgb_front,0.9699999999999989,4
10om04b2LIw_19-8-rgb_front,1.0400000000000063,3
11MdTWBChk0_2-8-rgb_front,0.4700000000000024,4
11QBsM0-DF4_10-8-rgb_front,0.8200000000000003,5
11QBsM0-DF4_11-8-rgb_front,0.4100000000000037,4
11QBsM0-DF4_14-8-rgb_front,1.019999999999996,2
11QBsM0-DF4_16-8-rgb_front,0.9500000000000028,3
11QBsM0-DF4_17-8-rgb_front,1.0700000000000003,4
11QBsM0-DF4_18-8-rgb_front,1.259999999999998,2
11YofC1i8zc_10-8-rgb_front,1.230000000000004,9
11YofC1i8zc_4-8-rgb_front,1.240000000000002,3
11aqPfA6Zgo_11-8-rgb_front,0.37999999999999545,1
11iwFCSB038_0-8-rgb_front,0.39999999999999997,1
11oEwlBqF2M_11-8-rgb_front,1.1999999999999957,3
11oEwlBqF2M_6-8-rgb_front,0.8700000000000045,2
11pWSXWId2A_16-8-rgb_front,1.019999999999996,3
11pWSXWId2A_18-8-rgb_front,1.210000000000008,7
11pWSXWId2A_3-8-rgb_front,1.0400000000000027,6
11pWSXWId2A_6-8-rgb_front,1.2099999999999937,5
11ysPjNRN4Y_12-1-rgb_front,0.8100000000000023,9
13SBIjnC5qA_2-8-rgb_front,0.5300000000000011,7
13X0vEMNm7M_10-5-rgb_front,1.1400000000000006,8
13X0vEMNm7M_11-5-rgb_front,1.269999999999996,4
13X0vEMNm7M_12-5-rgb_front,0.44000000000000483,1
13X0vEMNm7M_15-5-rgb_front,0.6400000000000006,1
13X0vEMNm7M_17-5-rgb_front,0.20999999999999375,1
13X0vEMNm7M_4-5-rgb_front,0.21999999999999886,1
13X0vEMNm7M_6-5-rgb_front,0.20999999999999375,1
13X0vEMNm7M_8-5-rgb_front,0.10999999999999943,1
13xhoBKaViM_0-8-rgb_front,1.27,4
13yrKJ6yOPQ_19-8-rgb_front,0.44000000000001194,1
13yrKJ6yOPQ_22-8-rgb_front,0.8700000000000045,5
13yrKJ6yOPQ_8-8-rgb_front,0.41000000000000014,1
14309WSFpWg_0-8-rgb_front,0.25,3
14309WSFpWg_1-8-rgb_front,1.0599999999999998,5
14309WSFpWg_10-8-rgb_front,0.20000000000000284,1
14309WSFpWg_13-8-rgb_front,0.9599999999999937,4
14309WSFpWg_15-8-rgb_front,0.5700000000000003,3
14309WSFpWg_17-8-rgb_front,0.7199999999999989,4
14309WSFpWg_25-8-rgb_front,0.7199999999999989,4
14309WSFpWg_26-8-rgb_front,0.3299999999999983,2
14309WSFpWg_9-8-rgb_front,0.9399999999999977,3
14_GpqYx36s_17-8-rgb_front,0.480000000000004,3
14_GpqYx36s_19-8-rgb_front,1.0999999999999943,3
14_GpqYx36s_3-8-rgb_front,0.5300000000000011,6
14_GpqYx36s_7-8-rgb_front,0.8399999999999999,3
14fTPEpnW6s_6-8-rgb_front,1.0499999999999972,9
14i542dF6Ps_2-8-rgb_front,1.2100000000000009,9
14i542dF6Ps_8-8-rgb_front,0.7799999999999869,7
14klV5a4_Rg_5-8-rgb_front,0.4299999999999997,9
14vF1lPQCgc_14-8-rgb_front,0.980000000000004,4
14vF1lPQCgc_26-8-rgb_front,0.4800000000000182,6
14vF1lPQCgc_27-8-rgb_front,0.8700000000000045,4
14vF1lPQCgc_6-8-rgb_front,0.38000000000000256,1
14weIYQswlE_10-8-rgb_front,1.240000000000002,5
14weIYQswlE_13-8-rgb_front,0.4100000000000037,1
14weIYQswlE_18-8-rgb_front,0.7999999999999972,1
14weIYQswlE_2-8-rgb_front,0.4800000000000004,1
